avgLineLength,stdDevLineLength,maxDecisionTokens,numLiteralsDensity,nestingDepth,maxDepthASTNode,branchingFactor,avgParams,stdDevNumParams,avgFunctionLength,avgIdentifierLength,nttf_Module,nttf_FunctionDef,nttf_Assign,nttf_For,nttf_Expr,nttf_arguments,nttf_Name,nttf_Call,nttf_List,nttf_Subscript,nttf_Attribute,nttf_Tuple,nttf_ListComp,nttf_comprehension,ntad_Module,ntad_FunctionDef,ntad_Assign,ntad_For,ntad_Expr,ntad_arguments,ntad_Name,ntad_Call,ntad_List,ntad_Subscript,ntad_Attribute,ntad_Tuple,ntad_ListComp,ntad_comprehension,numKeywordsDensity,def_Density,for_Density,in_Density,sloc,numVariablesDensity,numFunctionsDensity,numInputStmtsDensity,numAssignmentStmtDensity,numFunctionCallsDensity,numStatementsDensity,numClassesDensity,cyclomaticComplexity,maintainabilityIndex,ntad_DictComp,nttf_keyword,nttf_Set,nttf_ClassDef,nttf_ExceptHandler,while_Density,nttf_Starred,yield_Density,elif_Density,break_Density,nttf_While,nttf_BoolOp,nttf_Compare,class_Density,nttf_SetComp,ntad_Return,nttf_JoinedStr,nttf_UnaryOp,from_Density,nttf_Import,True_Density,nttf_FormattedValue,nttf_IfExp,is_Density,ntad_ImportFrom,ntad_Starred,ntad_Try,ntad_UnaryOp,ntad_While,pass_Density,ntad_ExceptHandler,nttf_Return,nttf_Yield,ntad_BoolOp,nttf_DictComp,import_Density,try_Density,nttf_ImportFrom,None_Density,except_Density,ntad_JoinedStr,nttf_Try,nttf_Lambda,ntad_Lambda,ntad_Compare,ntad_IfExp,nttf_arg,ntad_arg,ntad_Import,return_Density,ntad_Delete,nttf_If,ntad_GeneratorExp,nttf_GeneratorExp,not_Density,continue_Density,global_Density,ntad_ClassDef,ntad_SetComp,ntad_Yield,ntad_If,nttf_BinOp,nttf_AugAssign,ntad_FormattedValue,ntad_Dict,ntad_Set,else_Density,and_Density,if_Density,ntad_Slice,ntad_keyword,nttf_Slice,or_Density,nttf_Delete,nttf_Dict,False_Density,del_Density,lambda_Density,as_Density,ntad_AugAssign,ntad_BinOp,filename,label
23.52,9.26,17,0.91,4,11,1.91,0.0,0,0.0,2.06,1,0,8,7,2,0,63,15,2,10,1,0,0,0,0.0,0,2.62,2.29,2.5,0,5.46,3.33,4.0,6.4,5.0,0,0,0,0.83,0,0.3,0.3,23,0.26,0.0,0.13,0.35,0.65,1.0,0.0,11,50.871588201933285,0,0,0,0,0,0,0,0,0,0.09,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4.0,18,1,0,0,0,0,0,0.13,0,0,0,0,0,0,0,0,0,0,5.0,6.44,human_GRID_1.py,0
20.17,9.38,10,1.09,2,9,1.86,1.0,0,6.0,3.33,1,1,6,2,1,1,29,8,1,6,0,0,0,0,0.0,1.0,2.0,1.5,2.0,2.0,4.38,3.0,4.0,4.17,0,0,0,0,0.55,0.09,0.18,0.18,11,0.36,0.09,0.18,0.55,0.73,1.0,0.0,3,62.45865645199087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.56,ai_CKISSHUG_1.py,1
19.0,10.55,10,1.0,2,8,1.85,0.0,0,0.0,2.6,1,0,9,2,2,0,35,11,1,6,2,1,0,0,0.0,0,1.33,1.0,3.0,0,4.11,3.45,3.0,3.83,4.5,3.0,0,0,0.4,0,0.13,0.13,15,0.33,0.0,0.13,0.6,0.73,0.93,0.0,4,59.86111094063238,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2.0,7,0,0,0,0,0.07,0,0.07,0,0,0,0,0,0,0,0,0,0,0,3.86,ai_CLMBSTRS_1.py,1
16.73,13.08,16,0.38,2,8,1.7,0.0,0,0.0,3.46,1,0,5,2,1,0,32,13,0,3,2,1,0,0,0.0,0,2.0,1.5,2.0,0,4.56,3.46,0,4.67,4.5,3.0,0,0,0.5,0,0.25,0.25,8,0.38,0.0,0.38,0.62,1.62,1.0,0.0,3,67.81447354785135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.75,human_POGOSTCK_1.py,0
43.0,19.95,11,0.0,1,11,1.59,0.0,0,0.0,2.94,1,0,3,1,1,0,34,20,0,2,3,1,1,1,0.0,0,2.0,1.0,2.0,0,6.09,4.9,0,8.0,5.67,3.0,6.0,7.0,0.8,0,0.4,0.4,5,0.4,0.0,0.8,0.6,4.0,1.0,0.0,3,74.32675679259947,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.33,human_MAXISUM_1.py,0
26.39,19.92,6,0.06,2,9,1.62,0.0,0,0.0,5.08,1,0,9,2,2,0,44,15,0,3,3,1,1,1,0.0,0,1.89,1.0,3.0,0,4.2,3.33,0,4.33,5.67,3.0,3.0,4.0,0.71,0,0.18,0.24,17,0.35,0.0,0.24,0.53,0.88,0.88,0.0,7,67.47616610209568,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2.0,0,0,0,0,0,0.12,0,0.18,0,6.0,0,0,0,0,0,0,0,0,0,0,ai_TWSTR_1.py,1
23.8,13.1,6,0.0,3,10,1.59,2.0,0,8.0,4.92,1,1,5,1,2,1,29,14,1,1,4,0,0,0,0.0,1.0,2.2,2.0,2.5,2.0,4.52,3.93,3.0,5.0,5.5,0,0,0,0.62,0.08,0.08,0.08,13,0.31,0.08,0.15,0.38,1.08,0.92,0.0,3,70.55562609205698,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2.0,0,0,0.08,0,0,0,0,0,1.0,0,0,0,0,0,0,1,0,0,0,0.08,0,1,0,0,0,0,0,0,4.0,0,0,0,0,0.08,0,1,0,0,0,0,0,0,0,0,3.0,0,0,0,0,0,0.08,0,0.08,0,0,0,0,0,0,0,0,0,0,0,0,ai_CHRL3_2.py,1
27.07,13.58,6,1.79,2,11,1.9,0.0,0,0.0,2.85,1,0,4,1,1,0,48,20,0,21,7,1,0,0,0.0,0,1.25,1.0,3.0,0,5.31,4.1,0,5.48,4.86,2.0,0,0,0.57,0,0.07,0.07,14,0.21,0.0,0.29,0.29,1.43,1.0,0.0,6,56.36699894021322,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07,0,0,0,0,0,0,0,0,3.0,0,0,0,1.0,0,0,4,0,0,0,0,0,0,0,0,2.0,5,3,0,0,0,0,0,0.29,5.4,0,5,0,0,0,0,0,0,0.07,3.0,6.4,human_NQNF_1.py,0
20.1,10.44,10,0.47,4,11,1.82,0.0,0,0.0,2.17,1,0,11,4,1,0,82,20,0,5,3,2,0,0,0.0,0,2.82,2.75,2.0,0,5.29,4.0,0,6.2,5.33,3.0,0,0,0.53,0,0.13,0.13,30,0.2,0.0,0.17,0.37,0.67,0.9,0.0,10,48.01234092378429,0,0,0,0,0,0.03,0,0,0,0,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.2,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3.25,17,6,0,0,0,0.1,0,0.13,0,0,0,0,0,0,0,0,0,0,4.17,5.82,human_AGECAL_1.py,0
20.69,11.56,15,0.8,4,10,1.78,0.0,0,0.0,2.75,1,0,5,2,3,0,28,13,1,3,1,0,0,0,0.0,0,2.6,2.0,4.0,0,5.18,4.15,3.0,6.0,6.0,0,0,0,0.67,0,0.13,0.13,15,0.2,0.0,0.2,0.33,0.87,0.93,0.0,7,59.594999645592374,0,0,0,0,0,0,0,0,0,0.07,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0,0,0,0,0,0,0,0,0,0,0,4.75,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3.0,3,0,0,0,0,0.07,0.07,0.2,0,0,0,0,0,0,0,0,0,0,0,6.0,human_COOMILK_1.py,0
18.25,4.03,6,0.25,1,7,1.5,0.0,0,0.0,3.0,1,0,2,1,1,0,10,6,0,0,1,0,0,0,0.0,0,1.5,1.0,2.0,0,3.4,2.83,0,0,5.0,0,0,0,0.5,0,0.25,0.25,4,0.5,0.0,0.5,0.5,1.5,1.0,0.0,2,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ai_CHEFSTUD_1.py,1
22.0,10.49,6,0.86,2,10,1.78,0.0,0,0.0,2.78,1,0,2,1,2,0,19,8,0,0,1,1,0,0,0.0,0,1.5,1.0,3.0,0,4.84,3.5,0,0,5.0,3.0,0,0,0.57,0,0.14,0.14,7,0.14,0.0,0.29,0.29,1.14,0.86,0.0,3,67.07359265053478,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2.0,8,0,0,0,0,0.14,0,0.14,0,0,0,0,0,0,0,0,0,0,0,6.5,ai_XENRANK_1.py,1
8.29,6.94,6,0.64,2,8,1.78,0.0,0,0.0,3.0,1,0,6,1,1,0,22,6,0,0,0,0,0,0,0.0,0,2.0,1.0,2.0,0,3.73,2.83,0,0,0,0,0,0,0.27,0,0.09,0.09,11,0.36,0.0,0.18,0.55,0.55,1.0,0.0,3,63.47738156382028,0,0,0,0,0,0.09,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,4.4,human_CHEARMY_1.py,0
21.5,10.02,11,0.27,3,9,1.64,2.0,0,5.0,4.5,1,1,3,2,3,1,24,11,1,1,2,0,0,0,0.0,1.0,1.67,1.5,2.0,2.0,4.17,3.64,2.0,4.0,5.0,0,0,0,0.55,0.09,0.18,0.18,11,0.27,0.09,0.18,0.27,1.0,1.0,0.0,4,68.40845037051814,0,0,0,0,0,0.09,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0,0,ai_BFTT_2.py,1
26.74,9.07,8,0.23,4,9,1.77,2.0,0,14.0,4.38,1,1,8,3,3,1,62,15,1,8,3,3,0,0,0.0,1.0,2.5,2.0,2.0,2.0,5.06,3.67,2.0,5.75,5.0,3.67,0,0,0.45,0.05,0.14,0.14,22,0.23,0.05,0.14,0.36,0.68,0.95,0.0,6,55.168095629481044,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.5,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,3.5,4,4,0,0,0,0.05,0,0.09,0,0,0,0,0,0,0,0,0,0,4.75,5.0,ai_EGBOBRD_1.py,1
31.5,11.21,11,1.0,1,10,1.71,0.0,0,0.0,2.64,1,0,2,1,1,0,23,12,0,0,1,1,0,0,0.0,0,2.0,1.0,2.0,0,5.61,4.33,0,0,5.0,3.0,0,0,0.5,0,0.25,0.25,4,0.25,0.0,0.75,0.5,3.0,1.0,0.0,2,74.29989297032428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.33,human_CHBLLNS_2.py,0
19.15,7.31,13,0.85,5,10,1.87,0.0,0,0.0,2.33,1,0,10,5,6,0,55,18,2,10,2,0,0,0,0.0,0,3.1,2.2,3.83,0,5.62,4.11,3.0,6.4,5.0,0,0,0,0.7,0,0.15,0.15,33,0.21,0.0,0.09,0.3,0.55,0.94,0.0,15,48.27900179611043,0,0,0,0,0,0,0,0,0.06,0.06,0,3,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0,0,0,0,0,0,0,0,0,0,0,5.33,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,3.5,2,2,0,0,0,0.06,0.09,0.12,0,0,0,0,0,0,0,0,0,0,3.0,5.0,human_PALINGAM_1.py,0
16.78,6.38,6,0.33,3,8,1.64,0.0,0,0.0,2.78,1,0,2,1,3,0,19,9,0,0,1,1,0,0,0.0,0,1.5,1.0,3.67,0,4.32,3.78,0,0,5.0,3.0,0,0,0.56,0,0.11,0.11,9,0.11,0.0,0.22,0.22,1.0,0.89,0.0,4,67.50552122063104,0,0,0,0,0,0,0,0,0.11,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,5.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2.5,1,0,0,0,0,0.11,0,0.11,0,0,0,0,0,0,0,0,0,0,0,5.0,human_DECREM_1.py,0
14.69,6.01,6,0.54,2,8,1.74,1.0,0,7.0,3.23,1,1,5,1,3,1,27,11,0,0,0,0,0,0,0.0,1.0,1.8,1.0,2.33,2.0,4.15,3.09,0,0,0,0,0,0,0.54,0.08,0.08,0.08,13,0.38,0.08,0.15,0.38,0.85,1.0,0.0,3,61.653796423157274,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0.08,0,0,0,0,0,1.0,4.0,0,0,0,0,0,0,0,0,0,0.08,0,1,0,0,0,0,0,0,3.0,0,0,0,0,0.08,0,1,0,0,0,0,0,0,0,0,2.0,7,0,0,0,0,0,0,0.08,0,0,0,0,0,0,0,0,0,0,0,4.57,human_LIKECS02_2.py,0
24.31,11.04,6,0.08,2,9,1.65,2.0,0,4.0,4.0,1,1,5,2,4,1,37,15,1,2,4,3,0,0,0.0,1.0,1.8,1.5,2.25,2.0,4.46,3.67,2.0,4.5,5.0,3.67,0,0,0.42,0.08,0.17,0.17,12,0.25,0.08,0.25,0.42,1.25,1.0,0.0,3,67.71863498617193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.5,ai_CK87MEDI_1.py,1
16.62,12.51,11,0.62,5,9,1.8,3.0,0,18.0,3.2,1,1,13,3,2,1,77,24,1,3,4,0,0,0,0.0,1.0,2.38,1.33,2.0,2.0,4.66,3.83,2.0,5.67,5.5,0,0,0,0.55,0.03,0.1,0.1,29,0.38,0.03,0.14,0.45,0.83,1.0,0.0,12,48.93822439737341,0,0,0,0,0,0,0,0,0.03,0,0,2,8,0,0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4.5,0,0,0,0,0,0,0,0,0,0,4.62,0,0,0,0,0.03,0,6,0,0,0,0,0,0,0,0,3.0,9,3,0,0,0,0,0.07,0.17,0,0,0,0,0,0,0,0,0,0,3.0,5.33,human_BOUQUET_2.py,0
21.5,8.18,11,0.59,6,9,1.82,0.0,0,0.0,3.08,1,0,7,1,4,0,48,14,0,5,3,3,0,0,0.0,0,3.43,3.0,3.25,0,5.46,4.14,0,5.8,5.0,3.0,0,0,0.48,0,0.04,0.04,27,0.15,0.0,0.11,0.26,0.52,0.89,0.0,10,51.0736289895398,0,0,0,0,0,0.04,0,0,0,0,1,0,7,0,0,0,0,5,0,0,0,0,0,0,0,0,0,5.8,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.86,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,3.86,3,4,0,0,0,0.11,0,0.26,0,0,0,0,0,0,0,0,0,0,4.25,6.0,human_CREP_1.py,0
21.07,10.31,6,0.17,3,9,1.63,0.0,0,0.0,2.67,1,0,7,2,1,0,32,13,0,3,2,0,0,0,0.0,0,2.43,1.5,2.0,0,4.5,3.62,0,5.33,5.0,0,0,0,0.58,0,0.17,0.25,12,0.42,0.0,0.25,0.58,1.08,0.92,0.0,4,65.73079721739349,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3.0,2,0,0,0,0,0.08,0,0.08,0,0,0,0,0,0,0,0,0,0,0,4.5,human_CHEFEQ_1.py,0
17.81,5.96,11,0.38,4,8,1.73,0.0,0,0.0,2.5,1,0,5,3,1,0,30,9,0,4,2,0,0,0,0.0,0,2.4,1.67,2.0,0,4.67,3.44,0,5.5,6.0,0,0,0,0.75,0,0.19,0.31,16,0.25,0.0,0.19,0.31,0.56,0.94,0.0,7,59.93688251987633,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.33,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3.33,0,3,0,0,0,0.06,0,0.19,0,0,0,0,0,0,0,0,0,0,4.67,0,human_LCPESY_1.py,0
21.0,12.98,13,0.6,2,8,1.76,2.0,0,5.0,3.55,1,1,3,1,1,1,22,8,0,0,1,1,0,0,0.0,1.0,1.67,1.0,2.0,2.0,4.41,3.38,0,0,5.0,3.0,0,0,0.8,0.1,0.1,0.1,10,0.2,0.1,0.2,0.3,0.8,0.9,0.0,4,63.53274453027179,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3.0,0,0,0,0,0,0,0,0,0,0,4.0,0,0,0,0,0.2,0,1,0,0,0,0,0,0,0,0,2.0,5,0,0,0,0,0.1,0,0.1,0,0,0,0.1,0,0,0,0,0,0,0,4.6,ai_SPSUM_2.py,1
23.6,10.0,13,0.42,6,12,1.71,1.0,0,15.0,3.25,1,1,5,4,6,1,44,16,3,0,5,3,0,0,0.0,1.0,2.4,2.75,5.0,2.0,5.7,4.69,4.67,0,7.8,3.67,0,0,0.71,0.04,0.17,0.17,24,0.17,0.04,0.08,0.21,0.67,0.92,0.0,9,54.31702127669439,0,0,0,0,0,0,0,0,0.04,0,0,0,4,0,0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,4.75,0,0,0,0,0.08,0,4,0,0,0,0,0,0,0,0,3.75,5,0,0,0,0,0.08,0,0.12,0,0,0,0,0,0,0,0,0,0,0,7.8,ai_EXUNB_2.py,1
19.07,8.65,8,0.79,2,9,1.81,0.0,0,0.0,2.53,1,0,11,2,1,0,41,11,0,3,1,0,0,0,0.0,0,2.18,1.5,2.0,0,4.61,3.55,0,6.0,6.0,0,0,0,0.29,0,0.14,0.14,14,0.5,0.0,0.21,0.79,0.79,1.0,0.0,3,58.82355829240934,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.46,human_RGAME_1.py,0
24.83,16.04,6,0.3,2,10,1.71,2.0,0,4.0,4.25,1,1,4,2,3,1,33,12,1,1,2,1,0,0,0.0,1.0,2.0,1.5,2.0,2.0,4.7,3.83,2.0,4.0,5.5,4.0,0,0,0.5,0.1,0.2,0.2,10,0.3,0.1,0.2,0.4,1.2,1.0,0.0,3,64.92756017705817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.83,ai_CHEFST_2.py,1
28.9,15.18,6,0.0,1,8,1.71,4.0,0,1.0,3.5,1,1,5,1,1,1,39,12,0,0,2,2,0,0,0.0,1.0,1.8,1.0,2.0,2.0,4.08,3.5,0,0,5.0,3.0,0,0,0.44,0.11,0.11,0.11,9,0.33,0.11,0.33,0.56,1.33,1.0,0.0,2,67.58462274270632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.75,ai_CAKE1AM_2.py,1
22.81,13.49,16,0.71,8,14,1.8,1.0,0.0,7.5,3.93,1,2,2,4,1,2,43,13,0,0,0,3,0,0,0.0,1.0,2.0,3.5,2.0,2.0,6.23,4.62,0,0,0,5.33,0,0,1.25,0.08,0.17,0.17,24,0.04,0.08,0.04,0.08,0.54,1.0,0.0,13,53.1700792651353,0,0,0,0,0,0.04,0,0,0,0.04,1,0,4,0,0,4.0,0,0,0.04,0,0.08,0,0,0,1.0,0,0,0,1.0,0,0,5,0,0,0,0.04,0,1,0,0,0,0,0,0,4.75,0,0,0,0,0.21,0,7,0,0,0,0,0,0,0,0,4.29,6,0,0,0,0,0,0,0.29,0,0,0,0,0,0,0.08,0,0,0,0,8.83,ai_PRIMES2_1.py,1
20.74,13.4,15,1.14,2,11,1.89,0.0,0,8.0,3.11,1,1,11,4,1,0,60,13,1,12,1,1,2,2,0.0,1.0,1.64,1.5,2.0,0,4.75,3.38,4.0,5.0,5.0,3.0,2.0,3.0,0.81,0.05,0.29,0.29,21,0.29,0.05,0.1,0.52,0.62,1.0,0.0,9,52.84455956505153,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3.0,0,0,0,0,0,0,0,0,0,0,4.0,0,0,0,0,0.1,0,1,0,0,0,0,0,0,0,0,2.0,14,1,0,0,0,0,0,0.05,0,0,0,0.05,0,0,0,0,0,0,2.0,5.57,ai_WGHTNUM_2.py,1
25.71,16.47,14,0.71,2,10,1.68,0.0,0,0.0,4.0,1,0,2,1,2,0,17,10,0,3,1,0,0,0,0.0,0,1.5,1.0,3.0,0,4.53,4.1,0,4.67,7.0,0,0,0,0.57,0,0.14,0.14,7,0.29,0.0,0.29,0.29,1.43,0.86,0.0,3,72.82491762469213,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2.0,1,0,0,0,0,0.14,0,0.14,0,0,0,0,0,0,0,0,0,0,0,4.0,ai_THREEFR_2.py,1
16.0,8.55,11,0.47,3,8,1.76,0.0,0,0.0,2.75,1,0,5,1,2,0,26,8,0,0,1,1,0,0,0.0,0,2.4,1.0,3.0,0,4.19,3.75,0,0,5.0,3.0,0,0,0.6,0,0.07,0.07,15,0.2,0.0,0.13,0.33,0.53,0.93,0.0,5,60.583526498215555,0,0,0,0,0,0.07,0,0,0,0.07,1,0,2,0,0,0,0,1,0,0,0.07,0,0,0,0,0,0,5.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2.5,2,2,0,0,0,0.07,0,0.13,0,0,0,0,0,0,0.07,0,0,0,3.0,4.0,human_ICL1903_2.py,0
18.77,8.4,11,0.31,3,10,1.65,0.0,0,0.0,2.5,1,0,5,2,2,0,33,15,0,4,1,0,0,0,0.0,0,2.0,1.5,3.0,0,4.67,3.8,0,5.25,6.0,0,0,0,0.54,0,0.15,0.15,13,0.38,0.0,0.38,0.38,1.15,0.92,0.0,5,62.95987675155516,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2.5,1,1,0,0,0,0.08,0,0.15,7.0,0,1,0,0,0,0,0,0,0,4.0,8.0,human_WDTBAM_1.py,0
20.31,11.61,6,1.1,3,10,1.97,2.0,0.0,10.0,2.37,1,2,23,1,3,2,115,13,8,24,0,0,0,0,0.0,1.0,2.35,1.0,3.67,2.0,5.7,3.77,3.62,4.17,0,0,0,0,0.36,0.05,0.03,0.03,39,0.46,0.05,0.05,0.59,0.33,0.95,0.0,6,43.61581616276555,0,0,0,0,0,0,0,0,0.03,0,0,0,4,0,0,2.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,3.25,0,0,0,0,0.1,0,4,0,0,0,0,0,0,0,0,2.25,48,0,0,0,0,0.05,0,0.08,0,0,0,0,0,0,0,0,0,0,0,5.75,human_CSUMD_2.py,0
19.58,10.43,6,0.56,3,9,1.8,0.0,0,0.0,3.38,1,0,11,2,1,0,55,18,0,4,3,0,0,0,0.0,0,1.91,1.5,2.0,0,4.73,4.06,0,4.5,5.67,0,0,0,0.36,0,0.08,0.08,25,0.44,0.0,0.16,0.44,0.72,0.92,0.0,5,52.76053690223848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,2,0,0,0,0,0,0,0,0,3.0,8,6,0,0,0,0.08,0,0.08,0,0,0,0,0,0,0,0,0,0,3.67,4.75,human_SILLYPRS_2.py,0
